strain,seqid,source,type,start,end,length,strand,score,phase,gene_id,name,product,locus_tag,gene_biotype,attributes
CDC1551,NC_002755.2,Protein Homology,CDS,2817200,2817847,648,+,,0,cds-WP_003412790.1,WP_003412790.1,SACE_7040 family transcriptional regulator,MT_RS13160,protein_coding,"ID=cds-WP_003412790.1;Parent=gene-MT_RS13160;Dbxref=GenBank:WP_003412790.1;Name=WP_003412790.1;Ontology_term=GO:0006355,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217022.1;locus_tag=MT_RS13160;product=SACE_7040 family transcriptional regulator;protein_id=WP_003412790.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,2817926,2818747,822,+,,,gene-MT_RS13165,MT_RS13165,,MT_RS13165,protein_coding,ID=gene-MT_RS13165;Name=MT_RS13165;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13165;old_locus_tag=MT2582
CDC1551,NC_002755.2,Protein Homology,CDS,2817926,2818747,822,+,,0,cds-WP_003412795.1,WP_003412795.1,MmpS family transport accessory protein,MT_RS13165,protein_coding,ID=cds-WP_003412795.1;Parent=gene-MT_RS13165;Dbxref=GenBank:WP_003412795.1;Name=WP_003412795.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217023.1;locus_tag=MT_RS13165;product=MmpS family transport accessory protein;protein_id=WP_003412795.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2818744,2820081,1338,-,,,gene-MT_RS13170,MT_RS13170,,MT_RS13170,protein_coding,ID=gene-MT_RS13170;Name=MT_RS13170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13170;old_locus_tag=MT2583
CDC1551,NC_002755.2,Protein Homology,CDS,2818744,2820081,1338,-,,0,cds-WP_003412798.1,WP_003412798.1,MFS transporter,MT_RS13170,protein_coding,"ID=cds-WP_003412798.1;Parent=gene-MT_RS13170;Dbxref=GenBank:WP_003412798.1;Name=WP_003412798.1;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217024.1;locus_tag=MT_RS13170;product=MFS transporter;protein_id=WP_003412798.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,2820166,2820972,807,+,,,gene-MT_RS13175,cmrA,,MT_RS13175,protein_coding,ID=gene-MT_RS13175;Name=cmrA;gbkey=Gene;gene=cmrA;gene_biotype=protein_coding;locus_tag=MT_RS13175;old_locus_tag=MT2584
CDC1551,NC_002755.2,Protein Homology,CDS,2820166,2820972,807,+,,0,cds-WP_003412799.1,WP_003412799.1,mycolate reductase,MT_RS13175,protein_coding,ID=cds-WP_003412799.1;Parent=gene-MT_RS13175;Dbxref=GenBank:WP_003412799.1;Name=WP_003412799.1;Note=Catalyzes the final step in mycolic acid biosynthesis.;Ontology_term=GO:0071768;gbkey=CDS;gene=cmrA;go_process=mycolic acid biosynthetic process|0071768||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217025.1;locus_tag=MT_RS13175;product=mycolate reductase;protein_id=WP_003412799.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2820976,2822577,1602,-,,,gene-MT_RS13180,MT_RS13180,,MT_RS13180,protein_coding,ID=gene-MT_RS13180;Name=MT_RS13180;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13180;old_locus_tag=MT2585
CDC1551,NC_002755.2,Protein Homology,CDS,2820976,2822577,1602,-,,0,cds-WP_003412803.1,WP_003412803.1,helicase HerA-like C-terminal domain-containing protein,MT_RS13180,protein_coding,ID=cds-WP_003412803.1;Parent=gene-MT_RS13180;Dbxref=GenBank:WP_003412803.1;Name=WP_003412803.1;Ontology_term=GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217026.1;locus_tag=MT_RS13180;product=helicase HerA-like C-terminal domain-containing protein;protein_id=WP_003412803.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2822645,2823292,648,+,,,gene-MT_RS13185,orn,,MT_RS13185,protein_coding,ID=gene-MT_RS13185;Name=orn;gbkey=Gene;gene=orn;gene_biotype=protein_coding;locus_tag=MT_RS13185;old_locus_tag=MT2586
CDC1551,NC_002755.2,Protein Homology,CDS,2822645,2823292,648,+,,0,cds-WP_003899361.1,WP_003899361.1,oligoribonuclease,MT_RS13185,protein_coding,"ID=cds-WP_003899361.1;Parent=gene-MT_RS13185;Dbxref=GenBank:WP_003899361.1;Name=WP_003899361.1;Ontology_term=GO:0000175,GO:0003676;gbkey=CDS;gene=orn;go_function=3'-5'-RNA exonuclease activity|0000175||IEA,nucleic acid binding|0003676||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217027.1;locus_tag=MT_RS13185;product=oligoribonuclease;protein_id=WP_003899361.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,2823342,2823417,76,+,,,gene-MT_RS13190,MT_RS13190,,MT_RS13190,tRNA,ID=gene-MT_RS13190;Name=MT_RS13190;gbkey=Gene;gene_biotype=tRNA;locus_tag=MT_RS13190;old_locus_tag=MTt29
CDC1551,NC_002755.2,tRNAscan-SE,tRNA,2823342,2823417,76,+,,,rna-MT_RS13190,,tRNA-His,MT_RS13190,protein_coding,ID=rna-MT_RS13190;Parent=gene-MT_RS13190;anticodon=(pos:2823375..2823377);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=MT_RS13190;product=tRNA-His
CDC1551,NC_002755.2,RefSeq,gene,2824044,2825291,1248,-,,,gene-MT_RS13195,MT_RS13195,,MT_RS13195,protein_coding,ID=gene-MT_RS13195;Name=MT_RS13195;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13195;old_locus_tag=MT2587
CDC1551,NC_002755.2,Protein Homology,CDS,2824044,2825291,1248,-,,0,cds-WP_003901078.1,WP_003901078.1,IS256-like element IS1081 family transposase,MT_RS13195,protein_coding,"ID=cds-WP_003901078.1;Parent=gene-MT_RS13195;Dbxref=GenBank:WP_003901078.1;Name=WP_003901078.1;Ontology_term=GO:0006313,GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;go_process=DNA transposition|0006313||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215563.1;locus_tag=MT_RS13195;product=IS256-like element IS1081 family transposase;protein_id=WP_003901078.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,2825649,2826071,423,+,,,gene-MT_RS13210,MT_RS13210,,MT_RS13210,protein_coding,ID=gene-MT_RS13210;Name=MT_RS13210;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13210;old_locus_tag=MT2589
CDC1551,NC_002755.2,Protein Homology,CDS,2825649,2826071,423,+,,0,cds-WP_010924539.1,WP_010924539.1,hypothetical protein,MT_RS13210,protein_coding,ID=cds-WP_010924539.1;Parent=gene-MT_RS13210;Dbxref=GenBank:WP_010924539.1;Name=WP_010924539.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217029.1;locus_tag=MT_RS13210;product=hypothetical protein;protein_id=WP_010924539.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2826365,2826826,462,-,,,gene-MT_RS13215,MT_RS13215,,MT_RS13215,protein_coding,ID=gene-MT_RS13215;Name=MT_RS13215;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13215;old_locus_tag=MT2590
CDC1551,NC_002755.2,Protein Homology,CDS,2826365,2826826,462,-,,0,cds-WP_003899362.1,WP_003899362.1,DUF4411 family protein,MT_RS13215,protein_coding,ID=cds-WP_003899362.1;Parent=gene-MT_RS13215;Dbxref=GenBank:WP_003899362.1;Name=WP_003899362.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217030.1;locus_tag=MT_RS13215;product=DUF4411 family protein;protein_id=WP_003899362.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2826832,2828079,1248,-,,,gene-MT_RS13220,MT_RS13220,,MT_RS13220,protein_coding,ID=gene-MT_RS13220;Name=MT_RS13220;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13220;old_locus_tag=MT2591
CDC1551,NC_002755.2,Protein Homology,CDS,2826832,2828079,1248,-,,0,cds-WP_003412926.1,WP_003412926.1,XRE family transcriptional regulator,MT_RS13220,protein_coding,ID=cds-WP_003412926.1;Parent=gene-MT_RS13220;Dbxref=GenBank:WP_003412926.1;Name=WP_003412926.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217031.1;locus_tag=MT_RS13220;product=XRE family transcriptional regulator;protein_id=WP_003412926.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2828198,2829001,804,-,,,gene-MT_RS13225,MT_RS13225,,MT_RS13225,protein_coding,ID=gene-MT_RS13225;Name=MT_RS13225;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13225;old_locus_tag=MT2593
CDC1551,NC_002755.2,Protein Homology,CDS,2828198,2829001,804,-,,0,cds-WP_003412932.1,WP_003412932.1,helix-turn-helix transcriptional regulator,MT_RS13225,protein_coding,"ID=cds-WP_003412932.1;Parent=gene-MT_RS13225;Dbxref=GenBank:WP_003412932.1;Name=WP_003412932.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217032.2;locus_tag=MT_RS13225;product=helix-turn-helix transcriptional regulator;protein_id=WP_003412932.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,2828998,2829249,252,-,,,gene-MT_RS13230,MT_RS13230,,MT_RS13230,protein_coding,ID=gene-MT_RS13230;Name=MT_RS13230;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13230;old_locus_tag=MT2593.1
CDC1551,NC_002755.2,Protein Homology,CDS,2828998,2829249,252,-,,0,cds-WP_003412936.1,WP_003412936.1,hypothetical protein,MT_RS13230,protein_coding,ID=cds-WP_003412936.1;Parent=gene-MT_RS13230;Dbxref=GenBank:WP_003412936.1;Name=WP_003412936.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217033.1;locus_tag=MT_RS13230;product=hypothetical protein;protein_id=WP_003412936.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2829597,2830823,1227,-,,,gene-MT_RS13235,ldtMt2,,MT_RS13235,protein_coding,ID=gene-MT_RS13235;Name=ldtMt2;gbkey=Gene;gene=ldtMt2;gene_biotype=protein_coding;locus_tag=MT_RS13235;old_locus_tag=MT2594
CDC1551,NC_002755.2,Protein Homology,CDS,2829597,2830823,1227,-,,0,cds-WP_003412938.1,WP_003412938.1,L%2CD-transpeptidase LdtMt2,MT_RS13235,protein_coding,ID=cds-WP_003412938.1;Parent=gene-MT_RS13235;Dbxref=GenBank:WP_003412938.1;Name=WP_003412938.1;gbkey=CDS;gene=ldtMt2;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217034.1;locus_tag=MT_RS13235;product=L%2CD-transpeptidase LdtMt2;protein_id=WP_003412938.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2830982,2831054,73,+,,,gene-MT_RS13240,MT_RS13240,,MT_RS13240,tRNA,ID=gene-MT_RS13240;Name=MT_RS13240;gbkey=Gene;gene_biotype=tRNA;locus_tag=MT_RS13240;old_locus_tag=MTt30
CDC1551,NC_002755.2,tRNAscan-SE,tRNA,2830982,2831054,73,+,,,rna-MT_RS13240,,tRNA-Lys,MT_RS13240,protein_coding,ID=rna-MT_RS13240;Parent=gene-MT_RS13240;anticodon=(pos:2831015..2831017);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.12;locus_tag=MT_RS13240;product=tRNA-Lys
CDC1551,NC_002755.2,RefSeq,gene,2831273,2832751,1479,+,,,gene-MT_RS13245,MT_RS13245,,MT_RS13245,protein_coding,ID=gene-MT_RS13245;Name=MT_RS13245;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13245;old_locus_tag=MT2595
CDC1551,NC_002755.2,Protein Homology,CDS,2831273,2832751,1479,+,,0,cds-WP_003900842.1,WP_003900842.1,PecA family PE domain-processing aspartic protease,MT_RS13245,protein_coding,ID=cds-WP_003900842.1;Parent=gene-MT_RS13245;Dbxref=GenBank:WP_003900842.1;Name=WP_003900842.1;Ontology_term=GO:0004190;gbkey=CDS;go_function=aspartic-type endopeptidase activity|0004190||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:YP_177888.1;locus_tag=MT_RS13245;product=PecA family PE domain-processing aspartic protease;protein_id=WP_003900842.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2832876,2833103,228,-,,,gene-MT_RS13250,MT_RS13250,,MT_RS13250,protein_coding,ID=gene-MT_RS13250;Name=MT_RS13250;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13250;old_locus_tag=MT2596
CDC1551,NC_002755.2,Protein Homology,CDS,2832876,2833103,228,-,,0,cds-WP_003412942.1,WP_003412942.1,DUF3618 domain-containing protein,MT_RS13250,protein_coding,ID=cds-WP_003412942.1;Parent=gene-MT_RS13250;Dbxref=GenBank:WP_003412942.1;Name=WP_003412942.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217036.1;locus_tag=MT_RS13250;product=DUF3618 domain-containing protein;protein_id=WP_003412942.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2833172,2833645,474,+,,,gene-MT_RS13255,bcp,,MT_RS13255,protein_coding,ID=gene-MT_RS13255;Name=bcp;gbkey=Gene;gene=bcp;gene_biotype=protein_coding;locus_tag=MT_RS13255;old_locus_tag=MT2597
CDC1551,NC_002755.2,Protein Homology,CDS,2833172,2833645,474,+,,0,cds-WP_003412944.1,WP_003412944.1,thioredoxin-dependent thiol peroxidase,MT_RS13255,protein_coding,"ID=cds-WP_003412944.1;Parent=gene-MT_RS13255;Dbxref=GenBank:WP_003412944.1;Name=WP_003412944.1;Ontology_term=GO:0016209,GO:0016491;gbkey=CDS;gene=bcp;go_function=antioxidant activity|0016209||IEA,oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217037.1;locus_tag=MT_RS13255;product=thioredoxin-dependent thiol peroxidase;protein_id=WP_003412944.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,2833617,2835029,1413,-,,,gene-MT_RS13260,MT_RS13260,,MT_RS13260,protein_coding,ID=gene-MT_RS13260;Name=MT_RS13260;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13260;old_locus_tag=MT2598
CDC1551,NC_002755.2,Protein Homology,CDS,2833617,2835029,1413,-,,0,cds-WP_003412946.1,WP_003412946.1,dipeptidase,MT_RS13260,protein_coding,ID=cds-WP_003412946.1;Parent=gene-MT_RS13260;Dbxref=GenBank:WP_003412946.1;Name=WP_003412946.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217038.1;locus_tag=MT_RS13260;product=dipeptidase;protein_id=WP_003412946.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2835026,2835418,393,-,,,gene-MT_RS13265,acpS,,MT_RS13265,protein_coding,ID=gene-MT_RS13265;Name=acpS;gbkey=Gene;gene=acpS;gene_biotype=protein_coding;locus_tag=MT_RS13265;old_locus_tag=MT2599
CDC1551,NC_002755.2,Protein Homology,CDS,2835026,2835418,393,-,,0,cds-WP_010924541.1,WP_010924541.1,holo-ACP synthase AcpS,MT_RS13265,protein_coding,ID=cds-WP_010924541.1;Parent=gene-MT_RS13265;Dbxref=GenBank:WP_010924541.1;Name=WP_010924541.1;gbkey=CDS;gene=acpS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217039.1;locus_tag=MT_RS13265;product=holo-ACP synthase AcpS;protein_id=WP_010924541.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2835611,2844820,9210,-,,,gene-MT_RS13270,fas,,MT_RS13270,protein_coding,ID=gene-MT_RS13270;Name=fas;gbkey=Gene;gene=fas;gene_biotype=protein_coding;locus_tag=MT_RS13270;old_locus_tag=MT2600
CDC1551,NC_002755.2,Protein Homology,CDS,2835611,2844820,9210,-,,0,cds-WP_003917649.1,WP_003917649.1,fatty acid synthase,MT_RS13270,protein_coding,ID=cds-WP_003917649.1;Parent=gene-MT_RS13270;Dbxref=GenBank:WP_003917649.1;Name=WP_003917649.1;gbkey=CDS;gene=fas;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217040.1;locus_tag=MT_RS13270;product=fatty acid synthase;protein_id=WP_003917649.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2845340,2846062,723,-,,,gene-MT_RS13275,MT_RS13275,,MT_RS13275,protein_coding,ID=gene-MT_RS13275;Name=MT_RS13275;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13275;old_locus_tag=MT2601
CDC1551,NC_002755.2,Protein Homology,CDS,2845340,2846062,723,-,,0,cds-WP_003412957.1,WP_003412957.1,DUF1906 domain-containing protein,MT_RS13275,protein_coding,ID=cds-WP_003412957.1;Parent=gene-MT_RS13275;Dbxref=GenBank:WP_003412957.1;Name=WP_003412957.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217041.1;locus_tag=MT_RS13275;product=DUF1906 domain-containing protein;protein_id=WP_003412957.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2846578,2846805,228,+,,,gene-MT_RS13280,MT_RS13280,,MT_RS13280,protein_coding,ID=gene-MT_RS13280;Name=MT_RS13280;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13280;old_locus_tag=MT2601.2
CDC1551,NC_002755.2,Protein Homology,CDS,2846578,2846805,228,+,,0,cds-WP_003412960.1,WP_003412960.1,type II toxin-antitoxin system VapB family antitoxin,MT_RS13280,protein_coding,ID=cds-WP_003412960.1;Parent=gene-MT_RS13280;Dbxref=GenBank:WP_003412960.1;Name=WP_003412960.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217042.1;locus_tag=MT_RS13280;product=type II toxin-antitoxin system VapB family antitoxin;protein_id=WP_003412960.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2846802,2847203,402,+,,,gene-MT_RS13285,MT_RS13285,,MT_RS13285,protein_coding,ID=gene-MT_RS13285;Name=MT_RS13285;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13285;old_locus_tag=MT2602
CDC1551,NC_002755.2,Protein Homology,CDS,2846802,2847203,402,+,,0,cds-WP_003412963.1,WP_003412963.1,PIN domain-containing protein,MT_RS13285,protein_coding,ID=cds-WP_003412963.1;Parent=gene-MT_RS13285;Dbxref=GenBank:WP_003412963.1;Name=WP_003412963.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217043.1;locus_tag=MT_RS13285;product=PIN domain-containing protein;protein_id=WP_003412963.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2847238,2848158,921,-,,,gene-MT_RS13290,mrr,,MT_RS13290,protein_coding,ID=gene-MT_RS13290;Name=mrr;gbkey=Gene;gene=mrr;gene_biotype=protein_coding;locus_tag=MT_RS13290;old_locus_tag=MT2603
CDC1551,NC_002755.2,Protein Homology,CDS,2847238,2848158,921,-,,0,cds-WP_003412965.1,WP_003412965.1,restriction endonuclease,MT_RS13290,protein_coding,"ID=cds-WP_003412965.1;Parent=gene-MT_RS13290;Dbxref=GenBank:WP_003412965.1;Name=WP_003412965.1;Ontology_term=GO:0009307,GO:0003677,GO:0004519;gbkey=CDS;gene=mrr;go_function=DNA binding|0003677||IEA,endonuclease activity|0004519||IEA;go_process=DNA restriction-modification system|0009307||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217044.1;locus_tag=MT_RS13290;product=restriction endonuclease;protein_id=WP_003412965.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,2848499,2848744,246,-,,,gene-MT_RS22400,MT_RS22400,,MT_RS22400,protein_coding,ID=gene-MT_RS22400;Name=MT_RS22400;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS22400
CDC1551,NC_002755.2,Protein Homology,CDS,2848499,2848744,246,-,,0,cds-WP_162466973.1,WP_162466973.1,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,MT_RS22400,protein_coding,"ID=cds-WP_162466973.1;Parent=gene-MT_RS22400;Dbxref=GenBank:WP_162466973.1;Name=WP_162466973.1;Ontology_term=GO:0001558,GO:0003677,GO:0003700,GO:0097351;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA,toxin sequestering activity|0097351||IEA;go_process=regulation of cell growth|0001558||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014588586.1;locus_tag=MT_RS22400;product=AbrB/MazE/SpoVT family DNA-binding domain-containing protein;protein_id=WP_162466973.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,2848803,2849753,951,+,,,gene-MT_RS13295,MT_RS13295,,MT_RS13295,protein_coding,ID=gene-MT_RS13295;Name=MT_RS13295;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13295;old_locus_tag=MT2604
CDC1551,NC_002755.2,Protein Homology,CDS,2848803,2849753,951,+,,0,cds-WP_003911916.1,WP_003911916.1,ERCC4 domain-containing protein,MT_RS13295,protein_coding,"ID=cds-WP_003911916.1;Parent=gene-MT_RS13295;Dbxref=GenBank:WP_003911916.1;Name=WP_003911916.1;Ontology_term=GO:0003677,GO:0004518;gbkey=CDS;go_function=DNA binding|0003677||IEA,nuclease activity|0004518||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830685.1;locus_tag=MT_RS13295;product=ERCC4 domain-containing protein;protein_id=WP_003911916.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,2849754,2850173,420,-,,,gene-MT_RS13300,MT_RS13300,,MT_RS13300,protein_coding,ID=gene-MT_RS13300;Name=MT_RS13300;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13300;old_locus_tag=MT2605
CDC1551,NC_002755.2,Protein Homology,CDS,2849754,2850173,420,-,,0,cds-WP_003412970.1,WP_003412970.1,type II toxin-antitoxin system VapC family toxin,MT_RS13300,protein_coding,ID=cds-WP_003412970.1;Parent=gene-MT_RS13300;Dbxref=GenBank:WP_003412970.1;Name=WP_003412970.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217046.1;locus_tag=MT_RS13300;product=type II toxin-antitoxin system VapC family toxin;protein_id=WP_003412970.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2850170,2850394,225,-,,,gene-MT_RS13305,MT_RS13305,,MT_RS13305,protein_coding,ID=gene-MT_RS13305;Name=MT_RS13305;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13305;old_locus_tag=MT2606
CDC1551,NC_002755.2,Protein Homology,CDS,2850170,2850394,225,-,,0,cds-WP_003412975.1,WP_003412975.1,antitoxin VapB39,MT_RS13305,protein_coding,ID=cds-WP_003412975.1;Parent=gene-MT_RS13305;Dbxref=GenBank:WP_003412975.1;Name=WP_003412975.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:YP_177672.1;locus_tag=MT_RS13305;product=antitoxin VapB39;protein_id=WP_003412975.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2850425,2853268,2844,-,,,gene-MT_RS13310,MT_RS13310,,MT_RS13310,protein_coding,ID=gene-MT_RS13310;Name=MT_RS13310;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS13310;old_locus_tag=MT2607
CDC1551,NC_002755.2,Protein Homology,CDS,2850425,2853268,2844,-,,0,cds-WP_003899363.1,WP_003899363.1,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,MT_RS13310,protein_coding,ID=cds-WP_003899363.1;Parent=gene-MT_RS13310;Dbxref=GenBank:WP_003899363.1;Name=WP_003899363.1;Ontology_term=GO:0016831;gbkey=CDS;go_function=carboxy-lyase activity|0016831||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:YP_177889.1;locus_tag=MT_RS13310;product=aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme;protein_id=WP_003899363.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,2853340,2853741,402,-,,,gene-MT_RS22645,MT_RS22645,,MT_RS22645,protein_coding,ID=gene-MT_RS22645;Name=MT_RS22645;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS22645
CDC1551,NC_002755.2,Protein Homology,CDS,2853340,2853741,402,-,,0,cds-WP_003412981.1,WP_003412981.1,hypothetical protein,MT_RS22645,protein_coding,ID=cds-WP_003412981.1;Parent=gene-MT_RS22645;Dbxref=GenBank:WP_003412981.1;Name=WP_003412981.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_217048.1;locus_tag=MT_RS22645;product=hypothetical protein;protein_id=WP_003412981.1;transl_table=11
